Problem Size,Direct,Vector,Indirect
8388608,0.8559853553771972,0.878773045539856,4.034826445579529
16777216,0.8546754717826844,0.8580401182174684,7.323886764049529
33554432,0.8547459483146668,0.8568448960781098,16.646241492033006
67108864,0.8546110600233078,0.8570451200008392,7.469324386119843
134217728,0.8558955773711204,0.8598733931779862,12.511296747624876
268435456,0.8552889369428157,0.8571759007871151,13.910279778391125
